13871,baseball,131,241,4,2019-06-16 00:00:00.000000,2019-06-16,0
13881,baseball,131,251,4,2019-06-23 00:00:00.000000,2019-06-23,0
13891,baseball,131,261,4,2019-06-30 00:00:00.000000,2019-06-30,0
13901,baseball,131,271,4,2019-07-07 00:00:00.000000,2019-07-07,0
13911,baseball,131,281,4,2019-07-14 00:00:00.000000,2019-07-14,0
13921,baseball,131,291,4,2019-07-21 00:00:00.000000,2019-07-21,0
13931,baseball,131,1,4,2019-08-04 00:00:00.000000,2019-08-04,0
13941,baseball,131,11,4,2019-08-11 00:00:00.000000,2019-08-11,0
13951,baseball,131,21,4,2019-08-18 00:00:00.000000,2019-08-18,0
13961,baseball,131,31,4,2019-08-25 00:00:00.000000,2019-08-25,0
13971,baseball,131,41,4,2019-09-01 00:00:00.000000,2019-09-01,0
13981,baseball,131,51,4,2019-09-08 00:00:00.000000,2019-09-08,0
13991,baseball,131,61,4,2019-09-15 00:00:00.000000,2019-09-15,0
14001,baseball,131,71,4,2019-09-22 00:00:00.000000,2019-09-22,0
14011,baseball,131,81,4,2019-09-29 00:00:00.000000,2019-09-29,0
14021,baseball,131,91,4,2019-10-06 00:00:00.000000,2019-10-06,0
14031,baseball,131,101,4,2019-10-13 00:00:00.000000,2019-10-13,0
14041,baseball,131,111,4,2019-10-20 00:00:00.000000,2019-10-20,0
14051,baseball,131,121,4,2019-10-27 00:00:00.000000,2019-10-27,0
14061,baseball,141,151,16,2019-04-07 00:00:00.000000,2019-04-07,0
14071,baseball,141,161,16,2019-04-14 00:00:00.000000,2019-04-14,0
14081,baseball,141,171,16,2019-04-21 00:00:00.000000,2019-04-21,0
14091,baseball,141,181,16,2019-04-28 00:00:00.000000,2019-04-28,0
14101,baseball,141,191,16,2019-05-05 00:00:00.000000,2019-05-05,0
14111,baseball,141,201,16,2019-05-12 00:00:00.000000,2019-05-12,0
14121,baseball,141,211,16,2019-05-19 00:00:00.000000,2019-05-19,0
14131,baseball,141,221,16,2019-05-26 00:00:00.000000,2019-05-26,0
14141,baseball,141,231,16,2019-06-02 00:00:00.000000,2019-06-02,0
14151,baseball,141,241,16,2019-06-09 00:00:00.000000,2019-06-09,0
14161,baseball,141,251,16,2019-06-16 00:00:00.000000,2019-06-16,0
14171,baseball,141,261,16,2019-06-23 00:00:00.000000,2019-06-23,0
14181,baseball,141,271,16,2019-06-30 00:00:00.000000,2019-06-30,0
14191,baseball,141,281,16,2019-07-07 00:00:00.000000,2019-07-07,0
14201,baseball,141,291,16,2019-07-14 00:00:00.000000,2019-07-14,0
14211,baseball,141,1,16,2019-07-28 00:00:00.000000,2019-07-28,0
14221,baseball,141,11,16,2019-08-04 00:00:00.000000,2019-08-04,0
14231,baseball,141,21,16,2019-08-11 00:00:00.000000,2019-08-11,0
14241,baseball,141,31,16,2019-08-18 00:00:00.000000,2019-08-18,0
14251,baseball,141,41,16,2019-08-25 00:00:00.000000,2019-08-25,0
14261,baseball,141,51,16,2019-09-01 00:00:00.000000,2019-09-01,0
14271,baseball,141,61,16,2019-09-08 00:00:00.000000,2019-09-08,0
14281,baseball,141,71,16,2019-09-15 00:00:00.000000,2019-09-15,0
14291,baseball,141,81,16,2019-09-22 00:00:00.000000,2019-09-22,0
14301,baseball,141,91,16,2019-09-29 00:00:00.000000,2019-09-29,0
14311,baseball,141,101,16,2019-10-06 00:00:00.000000,2019-10-06,0
14321,baseball,141,111,16,2019-10-13 00:00:00.000000,2019-10-13,0
14331,baseball,141,121,16,2019-10-20 00:00:00.000000,2019-10-20,0
14341,baseball,141,131,16,2019-10-27 00:00:00.000000,2019-10-27,0
14351,baseball,151,161,24,2019-04-07 00:00:00.000000,2019-04-07,0
14361,baseball,151,171,24,2019-04-14 00:00:00.000000,2019-04-14,0
14371,baseball,151,181,24,2019-04-21 00:00:00.000000,2019-04-21,0
14381,baseball,151,191,24,2019-04-28 00:00:00.000000,2019-04-28,0
14391,baseball,151,201,24,2019-05-05 00:00:00.000000,2019-05-05,0
14401,baseball,151,211,24,2019-05-12 00:00:00.000000,2019-05-12,0
14411,baseball,151,221,24,2019-05-19 00:00:00.000000,2019-05-19,0
14421,baseball,151,231,24,2019-05-26 00:00:00.000000,2019-05-26,0
14431,baseball,151,241,24,2019-06-02 00:00:00.000000,2019-06-02,0
14441,baseball,151,251,24,2019-06-09 00:00:00.000000,2019-06-09,0
14451,baseball,151,261,24,2019-06-16 00:00:00.000000,2019-06-16,0
14461,baseball,151,271,24,2019-06-23 00:00:00.000000,2019-06-23,0
14471,baseball,151,281,24,2019-06-30 00:00:00.000000,2019-06-30,0
14481,baseball,151,291,24,2019-07-07 00:00:00.000000,2019-07-07,0
14491,baseball,151,1,24,2019-07-21 00:00:00.000000,2019-07-21,0
14501,baseball,151,11,24,2019-07-28 00:00:00.000000,2019-07-28,0
14511,baseball,151,21,24,2019-08-04 00:00:00.000000,2019-08-04,0
14521,baseball,151,31,24,2019-08-11 00:00:00.000000,2019-08-11,0
14531,baseball,151,41,24,2019-08-18 00:00:00.000000,2019-08-18,0
14541,baseball,151,51,24,2019-08-25 00:00:00.000000,2019-08-25,0
14551,baseball,151,61,24,2019-09-01 00:00:00.000000,2019-09-01,0
14561,baseball,151,71,24,2019-09-08 00:00:00.000000,2019-09-08,0
14571,baseball,151,81,24,2019-09-15 00:00:00.000000,2019-09-15,0
14581,baseball,151,91,24,2019-09-22 00:00:00.000000,2019-09-22,0
14591,baseball,151,101,24,2019-09-29 00:00:00.000000,2019-09-29,0
14601,baseball,151,111,24,2019-10-06 00:00:00.000000,2019-10-06,0
14611,baseball,151,121,24,2019-10-13 00:00:00.000000,2019-10-13,0
14621,baseball,151,131,24,2019-10-20 00:00:00.000000,2019-10-20,0
14631,baseball,151,141,24,2019-10-27 00:00:00.000000,2019-10-27,0
14641,baseball,161,171,26,2019-04-07 00:00:00.000000,2019-04-07,0
14651,baseball,161,181,26,2019-04-14 00:00:00.000000,2019-04-14,0
14661,baseball,161,191,26,2019-04-21 00:00:00.000000,2019-04-21,0
14671,baseball,161,201,26,2019-04-28 00:00:00.000000,2019-04-28,0
14681,baseball,161,211,26,2019-05-05 00:00:00.000000,2019-05-05,0
14691,baseball,161,221,26,2019-05-12 00:00:00.000000,2019-05-12,0
14701,baseball,161,231,26,2019-05-19 00:00:00.000000,2019-05-19,0
14711,baseball,161,241,26,2019-05-26 00:00:00.000000,2019-05-26,0
14721,baseball,161,251,26,2019-06-02 00:00:00.000000,2019-06-02,0
14731,baseball,161,261,26,2019-06-09 00:00:00.000000,2019-06-09,0
14741,baseball,161,271,26,2019-06-16 00:00:00.000000,2019-06-16,0
14751,baseball,161,281,26,2019-06-23 00:00:00.000000,2019-06-23,0
14761,baseball,161,291,26,2019-06-30 00:00:00.000000,2019-06-30,0
14771,baseball,161,1,26,2019-07-14 00:00:00.000000,2019-07-14,0
14781,baseball,161,11,26,2019-07-21 00:00:00.000000,2019-07-21,0
14791,baseball,161,21,26,2019-07-28 00:00:00.000000,2019-07-28,0
14801,baseball,161,31,26,2019-08-04 00:00:00.000000,2019-08-04,0
14811,baseball,161,41,26,2019-08-11 00:00:00.000000,2019-08-11,0
14821,baseball,161,51,26,2019-08-18 00:00:00.000000,2019-08-18,0
14831,baseball,161,61,26,2019-08-25 00:00:00.000000,2019-08-25,0
14841,baseball,161,71,26,2019-09-01 00:00:00.000000,2019-09-01,0
14851,baseball,161,81,26,2019-09-08 00:00:00.000000,2019-09-08,0
14861,baseball,161,91,26,2019-09-15 00:00:00.000000,2019-09-15,0
14871,baseball,161,101,26,2019-09-22 00:00:00.000000,2019-09-22,0
14881,baseball,161,111,26,2019-09-29 00:00:00.000000,2019-09-29,0
14891,baseball,161,121,26,2019-10-06 00:00:00.000000,2019-10-06,0
14901,baseball,161,131,26,2019-10-13 00:00:00.000000,2019-10-13,0
14911,baseball,161,141,26,2019-10-20 00:00:00.000000,2019-10-20,0
14921,baseball,161,151,26,2019-10-27 00:00:00.000000,2019-10-27,0
14931,baseball,171,181,30,2019-04-07 00:00:00.000000,2019-04-07,0
14941,baseball,171,191,30,2019-04-14 00:00:00.000000,2019-04-14,0
14951,baseball,171,201,30,2019-04-21 00:00:00.000000,2019-04-21,0
14961,baseball,171,211,30,2019-04-28 00:00:00.000000,2019-04-28,0
14971,baseball,171,221,30,2019-05-05 00:00:00.000000,2019-05-05,0
14981,baseball,171,231,30,2019-05-12 00:00:00.000000,2019-05-12,0
14991,baseball,171,241,30,2019-05-19 00:00:00.000000,2019-05-19,0
15001,baseball,171,251,30,2019-05-26 00:00:00.000000,2019-05-26,0
15011,baseball,171,261,30,2019-06-02 00:00:00.000000,2019-06-02,0
15021,baseball,171,271,30,2019-06-09 00:00:00.000000,2019-06-09,0
15031,baseball,171,281,30,2019-06-16 00:00:00.000000,2019-06-16,0
15041,baseball,171,291,30,2019-06-23 00:00:00.000000,2019-06-23,0
15051,baseball,171,1,30,2019-07-07 00:00:00.000000,2019-07-07,0
15061,baseball,171,11,30,2019-07-14 00:00:00.000000,2019-07-14,0
15071,baseball,171,21,30,2019-07-21 00:00:00.000000,2019-07-21,0
15081,baseball,171,31,30,2019-07-28 00:00:00.000000,2019-07-28,0
15091,baseball,171,41,30,2019-08-04 00:00:00.000000,2019-08-04,0
15101,baseball,171,51,30,2019-08-11 00:00:00.000000,2019-08-11,0
15111,baseball,171,61,30,2019-08-18 00:00:00.000000,2019-08-18,0
15121,baseball,171,71,30,2019-08-25 00:00:00.000000,2019-08-25,0
15131,baseball,171,81,30,2019-09-01 00:00:00.000000,2019-09-01,0
15141,baseball,171,91,30,2019-09-08 00:00:00.000000,2019-09-08,0
15151,baseball,171,101,30,2019-09-15 00:00:00.000000,2019-09-15,0
15161,baseball,171,111,30,2019-09-22 00:00:00.000000,2019-09-22,0
15171,baseball,171,121,30,2019-09-29 00:00:00.000000,2019-09-29,0
15181,baseball,171,131,30,2019-10-06 00:00:00.000000,2019-10-06,0
15191,baseball,171,141,30,2019-10-13 00:00:00.000000,2019-10-13,0
15201,baseball,171,151,30,2019-10-20 00:00:00.000000,2019-10-20,0
15211,baseball,171,161,30,2019-10-27 00:00:00.000000,2019-10-27,0
15221,baseball,181,191,12,2019-04-07 00:00:00.000000,2019-04-07,0
15231,baseball,181,201,12,2019-04-14 00:00:00.000000,2019-04-14,0
15241,baseball,181,211,12,2019-04-21 00:00:00.000000,2019-04-21,0
15251,baseball,181,221,12,2019-04-28 00:00:00.000000,2019-04-28,0
15261,baseball,181,231,12,2019-05-05 00:00:00.000000,2019-05-05,0
15271,baseball,181,241,12,2019-05-12 00:00:00.000000,2019-05-12,0
15281,baseball,181,251,12,2019-05-19 00:00:00.000000,2019-05-19,0
15291,baseball,181,261,12,2019-05-26 00:00:00.000000,2019-05-26,0
15301,baseball,181,271,12,2019-06-02 00:00:00.000000,2019-06-02,0
15311,baseball,181,281,12,2019-06-09 00:00:00.000000,2019-06-09,0
15321,baseball,181,291,12,2019-06-16 00:00:00.000000,2019-06-16,0
15331,baseball,181,1,12,2019-06-30 00:00:00.000000,2019-06-30,0
15341,baseball,181,11,12,2019-07-07 00:00:00.000000,2019-07-07,0
15351,baseball,181,21,12,2019-07-14 00:00:00.000000,2019-07-14,0
15361,baseball,181,31,12,2019-07-21 00:00:00.000000,2019-07-21,0
15371,baseball,181,41,12,2019-07-28 00:00:00.000000,2019-07-28,0
15381,baseball,181,51,12,2019-08-04 00:00:00.000000,2019-08-04,0
15391,baseball,181,61,12,2019-08-11 00:00:00.000000,2019-08-11,0
15401,baseball,181,71,12,2019-08-18 00:00:00.000000,2019-08-18,0
15411,baseball,181,81,12,2019-08-25 00:00:00.000000,2019-08-25,0
15421,baseball,181,91,12,2019-09-01 00:00:00.000000,2019-09-01,0
15431,baseball,181,101,12,2019-09-08 00:00:00.000000,2019-09-08,0
15441,baseball,181,111,12,2019-09-15 00:00:00.000000,2019-09-15,0
15451,baseball,181,121,12,2019-09-22 00:00:00.000000,2019-09-22,0
15461,baseball,181,131,12,2019-09-29 00:00:00.000000,2019-09-29,0
15471,baseball,181,141,12,2019-10-06 00:00:00.000000,2019-10-06,0
15481,baseball,181,151,12,2019-10-13 00:00:00.000000,2019-10-13,0
15491,baseball,181,161,12,2019-10-20 00:00:00.000000,2019-10-20,0
15501,baseball,181,171,12,2019-10-27 00:00:00.000000,2019-10-27,0
15511,baseball,191,201,20,2019-04-07 00:00:00.000000,2019-04-07,0
15521,baseball,191,211,20,2019-04-14 00:00:00.000000,2019-04-14,0
15531,baseball,191,221,20,2019-04-21 00:00:00.000000,2019-04-21,0
15541,baseball,191,231,20,2019-04-28 00:00:00.000000,2019-04-28,0
15551,baseball,191,241,20,2019-05-05 00:00:00.000000,2019-05-05,0
15561,baseball,191,251,20,2019-05-12 00:00:00.000000,2019-05-12,0
15571,baseball,191,261,20,2019-05-19 00:00:00.000000,2019-05-19,0
15581,baseball,191,271,20,2019-05-26 00:00:00.000000,2019-05-26,0
15591,baseball,191,281,20,2019-06-02 00:00:00.000000,2019-06-02,0
15601,baseball,191,291,20,2019-06-09 00:00:00.000000,2019-06-09,0
15611,baseball,191,1,20,2019-06-23 00:00:00.000000,2019-06-23,0
15621,baseball,191,11,20,2019-06-30 00:00:00.000000,2019-06-30,0
15631,baseball,191,21,20,2019-07-07 00:00:00.000000,2019-07-07,0
15641,baseball,191,31,20,2019-07-14 00:00:00.000000,2019-07-14,0
15651,baseball,191,41,20,2019-07-21 00:00:00.000000,2019-07-21,0
15661,baseball,191,51,20,2019-07-28 00:00:00.000000,2019-07-28,0
15671,baseball,191,61,20,2019-08-04 00:00:00.000000,2019-08-04,0
15681,baseball,191,71,20,2019-08-11 00:00:00.000000,2019-08-11,0
15691,baseball,191,81,20,2019-08-18 00:00:00.000000,2019-08-18,0
15701,baseball,191,91,20,2019-08-25 00:00:00.000000,2019-08-25,0
15711,baseball,191,101,20,2019-09-01 00:00:00.000000,2019-09-01,0
15721,baseball,191,111,20,2019-09-08 00:00:00.000000,2019-09-08,0
15731,baseball,191,121,20,2019-09-15 00:00:00.000000,2019-09-15,0
15741,baseball,191,131,20,2019-09-22 00:00:00.000000,2019-09-22,0
15751,baseball,191,141,20,2019-09-29 00:00:00.000000,2019-09-29,0
15761,baseball,191,151,20,2019-10-06 00:00:00.000000,2019-10-06,0
15771,baseball,191,161,20,2019-10-13 00:00:00.000000,2019-10-13,0
15781,baseball,191,171,20,2019-10-20 00:00:00.000000,2019-10-20,0
15791,baseball,191,181,20,2019-10-27 00:00:00.000000,2019-10-27,0
15801,baseball,201,211,19,2019-04-07 00:00:00.000000,2019-04-07,0
15811,baseball,201,221,19,2019-04-14 00:00:00.000000,2019-04-14,0
15821,baseball,201,231,19,2019-04-21 00:00:00.000000,2019-04-21,0
15831,baseball,201,241,19,2019-04-28 00:00:00.000000,2019-04-28,0
15841,baseball,201,251,19,2019-05-05 00:00:00.000000,2019-05-05,0
15851,baseball,201,261,19,2019-05-12 00:00:00.000000,2019-05-12,0
15861,baseball,201,271,19,2019-05-19 00:00:00.000000,2019-05-19,0
15871,baseball,201,281,19,2019-05-26 00:00:00.000000,2019-05-26,0
15881,baseball,201,291,19,2019-06-02 00:00:00.000000,2019-06-02,0
15891,baseball,201,1,19,2019-06-16 00:00:00.000000,2019-06-16,0
15901,baseball,201,11,19,2019-06-23 00:00:00.000000,2019-06-23,0
15911,baseball,201,21,19,2019-06-30 00:00:00.000000,2019-06-30,0
15921,baseball,201,31,19,2019-07-07 00:00:00.000000,2019-07-07,0
15931,baseball,201,41,19,2019-07-14 00:00:00.000000,2019-07-14,0
15941,baseball,201,51,19,2019-07-21 00:00:00.000000,2019-07-21,0
15951,baseball,201,61,19,2019-07-28 00:00:00.000000,2019-07-28,0
15961,baseball,201,71,19,2019-08-04 00:00:00.000000,2019-08-04,0
15971,baseball,201,81,19,2019-08-11 00:00:00.000000,2019-08-11,0
15981,baseball,201,91,19,2019-08-18 00:00:00.000000,2019-08-18,0
15991,baseball,201,101,19,2019-08-25 00:00:00.000000,2019-08-25,0
16001,baseball,201,111,19,2019-09-01 00:00:00.000000,2019-09-01,0
16011,baseball,201,121,19,2019-09-08 00:00:00.000000,2019-09-08,0
16021,baseball,201,131,19,2019-09-15 00:00:00.000000,2019-09-15,0
16031,baseball,201,141,19,2019-09-22 00:00:00.000000,2019-09-22,0
16041,baseball,201,151,19,2019-09-29 00:00:00.000000,2019-09-29,0
16051,baseball,201,161,19,2019-10-06 00:00:00.000000,2019-10-06,0
16061,baseball,201,171,19,2019-10-13 00:00:00.000000,2019-10-13,0
16071,baseball,201,181,19,2019-10-20 00:00:00.000000,2019-10-20,0
16081,baseball,201,191,19,2019-10-27 00:00:00.000000,2019-10-27,0
16091,baseball,211,221,29,2019-04-07 00:00:00.000000,2019-04-07,0
16101,baseball,211,231,29,2019-04-14 00:00:00.000000,2019-04-14,0
16111,baseball,211,241,29,2019-04-21 00:00:00.000000,2019-04-21,0
16121,baseball,211,251,29,2019-04-28 00:00:00.000000,2019-04-28,0
16131,baseball,211,261,29,2019-05-05 00:00:00.000000,2019-05-05,0
16141,baseball,211,271,29,2019-05-12 00:00:00.000000,2019-05-12,0
16151,baseball,211,281,29,2019-05-19 00:00:00.000000,2019-05-19,0
16161,baseball,211,291,29,2019-05-26 00:00:00.000000,2019-05-26,0
16171,baseball,211,1,29,2019-06-09 00:00:00.000000,2019-06-09,0
16181,baseball,211,11,29,2019-06-16 00:00:00.000000,2019-06-16,0
16191,baseball,211,21,29,2019-06-23 00:00:00.000000,2019-06-23,0
16201,baseball,211,31,29,2019-06-30 00:00:00.000000,2019-06-30,0
16211,baseball,211,41,29,2019-07-07 00:00:00.000000,2019-07-07,0
16221,baseball,211,51,29,2019-07-14 00:00:00.000000,2019-07-14,0
16231,baseball,211,61,29,2019-07-21 00:00:00.000000,2019-07-21,0
16241,baseball,211,71,29,2019-07-28 00:00:00.000000,2019-07-28,0
16251,baseball,211,81,29,2019-08-04 00:00:00.000000,2019-08-04,0
16261,baseball,211,91,29,2019-08-11 00:00:00.000000,2019-08-11,0
16271,baseball,211,101,29,2019-08-18 00:00:00.000000,2019-08-18,0
16281,baseball,211,111,29,2019-08-25 00:00:00.000000,2019-08-25,0
16291,baseball,211,121,29,2019-09-01 00:00:00.000000,2019-09-01,0
16301,baseball,211,131,29,2019-09-08 00:00:00.000000,2019-09-08,0
16311,baseball,211,141,29,2019-09-15 00:00:00.000000,2019-09-15,0
16321,baseball,211,151,29,2019-09-22 00:00:00.000000,2019-09-22,0
16331,baseball,211,161,29,2019-09-29 00:00:00.000000,2019-09-29,0
16341,baseball,211,171,29,2019-10-06 00:00:00.000000,2019-10-06,0
16351,baseball,211,181,29,2019-10-13 00:00:00.000000,2019-10-13,0
16361,baseball,211,191,29,2019-10-20 00:00:00.000000,2019-10-20,0
16371,baseball,211,201,29,2019-10-27 00:00:00.000000,2019-10-27,0
16381,baseball,221,231,15,2019-04-07 00:00:00.000000,2019-04-07,0
16391,baseball,221,241,15,2019-04-14 00:00:00.000000,2019-04-14,0
16401,baseball,221,251,15,2019-04-21 00:00:00.000000,2019-04-21,0
16411,baseball,221,261,15,2019-04-28 00:00:00.000000,2019-04-28,0
16421,baseball,221,271,15,2019-05-05 00:00:00.000000,2019-05-05,0
16431,baseball,221,281,15,2019-05-12 00:00:00.000000,2019-05-12,0
16441,baseball,221,291,15,2019-05-19 00:00:00.000000,2019-05-19,0
16451,baseball,221,1,15,2019-06-02 00:00:00.000000,2019-06-02,0
16461,baseball,221,11,15,2019-06-09 00:00:00.000000,2019-06-09,0
16471,baseball,221,21,15,2019-06-16 00:00:00.000000,2019-06-16,0
16481,baseball,221,31,15,2019-06-23 00:00:00.000000,2019-06-23,0
16491,baseball,221,41,15,2019-06-30 00:00:00.000000,2019-06-30,0
16501,baseball,221,51,15,2019-07-07 00:00:00.000000,2019-07-07,0
16511,baseball,221,61,15,2019-07-14 00:00:00.000000,2019-07-14,0
16521,baseball,221,71,15,2019-07-21 00:00:00.000000,2019-07-21,0
16531,baseball,221,81,15,2019-07-28 00:00:00.000000,2019-07-28,0
16541,baseball,221,91,15,2019-08-04 00:00:00.000000,2019-08-04,0
16551,baseball,221,101,15,2019-08-11 00:00:00.000000,2019-08-11,0
16561,baseball,221,111,15,2019-08-18 00:00:00.000000,2019-08-18,0
16571,baseball,221,121,15,2019-08-25 00:00:00.000000,2019-08-25,0
16581,baseball,221,131,15,2019-09-01 00:00:00.000000,2019-09-01,0
16591,baseball,221,141,15,2019-09-08 00:00:00.000000,2019-09-08,0
16601,baseball,221,151,15,2019-09-15 00:00:00.000000,2019-09-15,0
16611,baseball,221,161,15,2019-09-22 00:00:00.000000,2019-09-22,0
16621,baseball,221,171,15,2019-09-29 00:00:00.000000,2019-09-29,0
16631,baseball,221,181,15,2019-10-06 00:00:00.000000,2019-10-06,0
16641,baseball,221,191,15,2019-10-13 00:00:00.000000,2019-10-13,0
16651,baseball,221,201,15,2019-10-20 00:00:00.000000,2019-10-20,0
16661,baseball,221,211,15,2019-10-27 00:00:00.000000,2019-10-27,0
16671,baseball,231,241,14,2019-04-07 00:00:00.000000,2019-04-07,0
16681,baseball,231,251,14,2019-04-14 00:00:00.000000,2019-04-14,0
16691,baseball,231,261,14,2019-04-21 00:00:00.000000,2019-04-21,0
16701,baseball,231,271,14,2019-04-28 00:00:00.000000,2019-04-28,0
16711,baseball,231,281,14,2019-05-05 00:00:00.000000,2019-05-05,0
16721,baseball,231,291,14,2019-05-12 00:00:00.000000,2019-05-12,0
16731,baseball,231,1,14,2019-05-26 00:00:00.000000,2019-05-26,0
16741,baseball,231,11,14,2019-06-02 00:00:00.000000,2019-06-02,0
16751,baseball,231,21,14,2019-06-09 00:00:00.000000,2019-06-09,0
16761,baseball,231,31,14,2019-06-16 00:00:00.000000,2019-06-16,0
16771,baseball,231,41,14,2019-06-23 00:00:00.000000,2019-06-23,0
16781,baseball,231,51,14,2019-06-30 00:00:00.000000,2019-06-30,0
16791,baseball,231,61,14,2019-07-07 00:00:00.000000,2019-07-07,0
16801,baseball,231,71,14,2019-07-14 00:00:00.000000,2019-07-14,0
16811,baseball,231,81,14,2019-07-21 00:00:00.000000,2019-07-21,0
16821,baseball,231,91,14,2019-07-28 00:00:00.000000,2019-07-28,0
16831,baseball,231,101,14,2019-08-04 00:00:00.000000,2019-08-04,0
16841,baseball,231,111,14,2019-08-11 00:00:00.000000,2019-08-11,0
16851,baseball,231,121,14,2019-08-18 00:00:00.000000,2019-08-18,0
16861,baseball,231,131,14,2019-08-25 00:00:00.000000,2019-08-25,0
16871,baseball,231,141,14,2019-09-01 00:00:00.000000,2019-09-01,0
16881,baseball,231,151,14,2019-09-08 00:00:00.000000,2019-09-08,0
16891,baseball,231,161,14,2019-09-15 00:00:00.000000,2019-09-15,0
16901,baseball,231,171,14,2019-09-22 00:00:00.000000,2019-09-22,0
16911,baseball,231,181,14,2019-09-29 00:00:00.000000,2019-09-29,0
16921,baseball,231,191,14,2019-10-06 00:00:00.000000,2019-10-06,0
16931,baseball,231,201,14,2019-10-13 00:00:00.000000,2019-10-13,0
16941,baseball,231,211,14,2019-10-20 00:00:00.000000,2019-10-20,0
16951,baseball,231,221,14,2019-10-27 00:00:00.000000,2019-10-27,0
16961,baseball,241,251,17,2019-04-07 00:00:00.000000,2019-04-07,0
16971,baseball,241,261,17,2019-04-14 00:00:00.000000,2019-04-14,0
16981,baseball,241,271,17,2019-04-21 00:00:00.000000,2019-04-21,0
16991,baseball,241,281,17,2019-04-28 00:00:00.000000,2019-04-28,0
17001,baseball,241,291,17,2019-05-05 00:00:00.000000,2019-05-05,0
17011,baseball,241,1,17,2019-05-19 00:00:00.000000,2019-05-19,0
17021,baseball,241,11,17,2019-05-26 00:00:00.000000,2019-05-26,0
17031,baseball,241,21,17,2019-06-02 00:00:00.000000,2019-06-02,0
17041,baseball,241,31,17,2019-06-09 00:00:00.000000,2019-06-09,0
17051,baseball,241,41,17,2019-06-16 00:00:00.000000,2019-06-16,0
17061,baseball,241,51,17,2019-06-23 00:00:00.000000,2019-06-23,0
17071,baseball,241,61,17,2019-06-30 00:00:00.000000,2019-06-30,0
17081,baseball,241,71,17,2019-07-07 00:00:00.000000,2019-07-07,0
17091,baseball,241,81,17,2019-07-14 00:00:00.000000,2019-07-14,0
17101,baseball,241,91,17,2019-07-21 00:00:00.000000,2019-07-21,0
17111,baseball,241,101,17,2019-07-28 00:00:00.000000,2019-07-28,0
17121,baseball,241,111,17,2019-08-04 00:00:00.000000,2019-08-04,0
17131,baseball,241,121,17,2019-08-11 00:00:00.000000,2019-08-11,0
17141,baseball,241,131,17,2019-08-18 00:00:00.000000,2019-08-18,0
17151,baseball,241,141,17,2019-08-25 00:00:00.000000,2019-08-25,0
17161,baseball,241,151,17,2019-09-01 00:00:00.000000,2019-09-01,0
17171,baseball,241,161,17,2019-09-08 00:00:00.000000,2019-09-08,0
17181,baseball,241,171,17,2019-09-15 00:00:00.000000,2019-09-15,0
17191,baseball,241,181,17,2019-09-22 00:00:00.000000,2019-09-22,0
17201,baseball,241,191,17,2019-09-29 00:00:00.000000,2019-09-29,0
17211,baseball,241,201,17,2019-10-06 00:00:00.000000,2019-10-06,0
17221,baseball,241,211,17,2019-10-13 00:00:00.000000,2019-10-13,0
17231,baseball,241,221,17,2019-10-20 00:00:00.000000,2019-10-20,0
17241,baseball,241,231,17,2019-10-27 00:00:00.000000,2019-10-27,0
17251,baseball,251,261,28,2019-04-07 00:00:00.000000,2019-04-07,0
17261,baseball,251,271,28,2019-04-14 00:00:00.000000,2019-04-14,0
17271,baseball,251,281,28,2019-04-21 00:00:00.000000,2019-04-21,0
17281,baseball,251,291,28,2019-04-28 00:00:00.000000,2019-04-28,0
17291,baseball,251,1,28,2019-05-12 00:00:00.000000,2019-05-12,0
17301,baseball,251,11,28,2019-05-19 00:00:00.000000,2019-05-19,0
17311,baseball,251,21,28,2019-05-26 00:00:00.000000,2019-05-26,0
17321,baseball,251,31,28,2019-06-02 00:00:00.000000,2019-06-02,0
17331,baseball,251,41,28,2019-06-09 00:00:00.000000,2019-06-09,0
17341,baseball,251,51,28,2019-06-16 00:00:00.000000,2019-06-16,0
17351,baseball,251,61,28,2019-06-23 00:00:00.000000,2019-06-23,0
17361,baseball,251,71,28,2019-06-30 00:00:00.000000,2019-06-30,0
17371,baseball,251,81,28,2019-07-07 00:00:00.000000,2019-07-07,0
17381,baseball,251,91,28,2019-07-14 00:00:00.000000,2019-07-14,0
17391,baseball,251,101,28,2019-07-21 00:00:00.000000,2019-07-21,0
17401,baseball,251,111,28,2019-07-28 00:00:00.000000,2019-07-28,0
17411,baseball,251,121,28,2019-08-04 00:00:00.000000,2019-08-04,0
17421,baseball,251,131,28,2019-08-11 00:00:00.000000,2019-08-11,0
17431,baseball,251,141,28,2019-08-18 00:00:00.000000,2019-08-18,0
17441,baseball,251,151,28,2019-08-25 00:00:00.000000,2019-08-25,0
17451,baseball,251,161,28,2019-09-01 00:00:00.000000,2019-09-01,0
17461,baseball,251,171,28,2019-09-08 00:00:00.000000,2019-09-08,0
17471,baseball,251,181,28,2019-09-15 00:00:00.000000,2019-09-15,0
17481,baseball,251,191,28,2019-09-22 00:00:00.000000,2019-09-22,0
17491,baseball,251,201,28,2019-09-29 00:00:00.000000,2019-09-29,0
17501,baseball,251,211,28,2019-10-06 00:00:00.000000,2019-10-06,0
17511,baseball,251,221,28,2019-10-13 00:00:00.000000,2019-10-13,0
17521,baseball,251,231,28,2019-10-20 00:00:00.000000,2019-10-20,0
17531,baseball,251,241,28,2019-10-27 00:00:00.000000,2019-10-27,0
17541,baseball,261,271,6,2019-04-07 00:00:00.000000,2019-04-07,0
